Course,Error Message,Meeting Days,Start Time,End Time,Meeting Type (Discussion Lecture etc),Section Notes,Section Text,Section Capp Area,XML Link
SOCW 300,,W,05:00 PM,06:00 PM,ONL,Restricted to BSW:Social Work OFF - UIUC.,Restricted to off campus iBSW students only.,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SOCW/300/77528.xml
SPAN 150,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SPAN/150.xml
SPAN 232,,TR,01:00 PM,01:50 PM,LCD,,"Class has a service-learning component.  Student will arrange 2 additional hours weekly of service learning time outside of the classroom to be coordinated with the instructor. Students must meet the prerequisite requirements for this course (found in the Catalog Entry) or will be told to drop on the first day of classes.  ""If the course is full, students can add their names to the waitlist at go.illinois.edu/SPAN_waitlist""",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SPAN/232/32727.xml
SPAN 232,,MW,03:00 PM,03:50 PM,LCD,,"Cultural Studies - US Minority course, Class has a service-learning component.  Student will arrange 2 additional hours weekly of service learning time outside of the classroom to be coordinated with the instructor. Students must meet the prerequisite requirements for this course (found in the Catalog Entry) or will be told to drop on the first day of classes.  ""If the course is full, students can add their names to the waitlist at go.illinois.edu/SPAN_waitlist""",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SPAN/232/51170.xml
SPAN 232,,MW,12:00 PM,12:50 PM,LCD,,"Class has a service-learning component.  Student will arrange 2 additional hours weekly of service learning time outside of the classroom to be coordinated with the instructor. Students must meet the prerequisite requirements for this course (found in the Catalog Entry) or will be told to drop on the first day of classes.  ""If the course is full, students can add their names to the waitlist at go.illinois.edu/SPAN_waitlist""",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SPAN/232/51171.xml
SPAN 240,,MW,09:00 AM,10:20 AM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SPAN/240/58202.xml
SPAN 242,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SPAN/242.xml
SPAN 246,,MW,01:00 PM,02:20 PM,LCD,,"Topic: Queer Latinx Young Adult Literature  ""If the course is full, students can add their names to the waitlist at go.illinois.edu/SPAN_waitlist""",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SPAN/246/63694.xml
SPAN 248,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SPAN/248.xml
THEA 260,,TR,09:30 AM,10:50 AM,LBD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/THEA/260/54350.xml
THEA 263,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/THEA/263.xml
UP 160,,,ARRANGED,,ONL,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/UP/160/75442.xml
UP 330,,MW,02:00 PM,03:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/UP/330/64592.xml
AAS 288,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/AAS/288.xml
ABE 152,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ABE/152.xml
ABE 232,,TR,02:00 PM,03:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ABE/232/75460.xml
ACE 251,,R,03:00 PM,03:50 PM,DIS,,"This course offers a lecture, one online discussion section and seven in-person sections (Discussion/Recitation). Students are required to register only for the lecture and one of the eight discussion sections.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ACE/251/73062.xml
ACE 251,,R,04:00 PM,04:50 PM,DIS,,"This course offers a lecture, one online discussion section and seven in-person sections (Discussion/Recitation). Students are required to register only for the lecture and one of the eight discussion sections.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ACE/251/40968.xml
ACE 251,,F,10:00 AM,10:50 AM,DIS,,"This course offers a lecture, one online discussion section and seven in-person sections (Discussion/Recitation). Students are required to register only for the lecture and one of the eight discussion sections.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ACE/251/49099.xml
ACE 251,,F,11:00 AM,11:50 AM,DIS,,"This course offers a lecture, one online discussion section and seven in-person sections (Discussion/Recitation). Students are required to register only for the lecture and one of the eight discussion sections.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ACE/251/49100.xml
ACE 251,,F,02:00 PM,02:50 PM,DIS,,"This course offers a lecture, one online discussion section and seven in-person sections (Discussion/Recitation). Students are required to register only for the lecture and one of the eight discussion sections.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ACE/251/58922.xml
ACE 251,,F,09:00 AM,09:50 AM,OD ,,"This course offers a lecture, one online discussion section and seven in-person sections (Discussion/Recitation). Students are required to register only for the lecture and one of the eight discussion sections.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ACE/251/65292.xml
ACE 251,,F,03:00 PM,03:50 PM,DIS,,"This course offers a lecture, one online discussion section and seven in-person sections (Discussion/Recitation). Students are required to register only for the lecture and one of the eight discussion sections.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ACE/251/75099.xml
ACE 251,,F,12:00 PM,12:50 PM,DIS,,"This course offers a lecture, one online discussion section and seven in-person sections (Discussion/Recitation). Students are required to register only for the lecture and one of the eight discussion sections.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ACE/251/75100.xml
ACE 251,,,ARRANGED,,OLC,,"This course offers a lecture, one online discussion section and seven in-person sections (Discussion/Recitation). Students are required to register only for the lecture and one of the eight discussion sections.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ACE/251/49101.xml
ACE 254,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ACE/254.xml
AFRO 243,,TR,03:30 PM,04:50 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/AFRO/243/38492.xml
AFRO 380,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/AFRO/380.xml
AFRO 400,,T,12:30 PM,03:20 PM,LCD,Restricted to Graduate - Urbana-Champaign.,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/AFRO/400/48999.xml
AFRO 400,,T,12:30 PM,03:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/AFRO/400/48980.xml
AFST 111,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/AFST/111.xml
AFST 112,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/AFST/112.xml
AFST 210,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/AFST/210.xml
AFST 213,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/AFST/213.xml
AFST 222,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/AFST/222.xml
AFST 233,,TR,02:00 PM,03:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/AFST/233/75542.xml
AFST 243,,TR,03:30 PM,04:50 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/AFST/243/43136.xml
AFST 254,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/AFST/254.xml
AIS 165,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/AIS/165.xml
AIS 285,,TR,02:00 PM,03:15 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/AIS/285/64862.xml
ANTH 103,,,ARRANGED,,ONL,,"This section will have one or more proctored online exams. Proctoring options include testing facilities located at the Online & Continuing Education offices on the Urbana-Champaign campus, which carry no fees.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ANTH/103/65489.xml
ANTH 130,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ANTH/130.xml
ANTH 165,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ANTH/165.xml
ANTH 182,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ANTH/182.xml
ANTH 210,,TR,11:00 AM,12:20 PM,OLC,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ANTH/210/53616.xml
ANTH 221,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ANTH/221.xml
ANTH 222,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ANTH/222.xml
ANTH 248,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ANTH/248.xml
ANTH 272,,T,11:00 AM,12:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ANTH/272/71547.xml
ANTH 278,,TR,12:30 PM,01:50 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ANTH/278/51980.xml
ANTH 280,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ANTH/280.xml
ANTH 285,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ANTH/285.xml
ARAB 150,,M,02:00 PM,03:50 PM,LCD,,"Interdisciplinary overview of the major aspects of the contemporary Arab culture. Based on scholarly research, textual resources, media, and literature from both the Arab World and elsewhere, examines the Arab people's historical background; language varieties; literary traditions; and representative social institutions.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARAB/150/54547.xml
ARCH 222,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ARCH/222.xml
ARTH 212,,MW,11:00 AM,12:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTH/212/77524.xml
ARTH 214,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ARTH/214.xml
ARTH 219,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ARTH/219.xml
ARTJ 209,,W,01:00 PM,03:40 PM,LCD,,"The main theme of this course is the exploration of how the Japanese Tea Ceremony can be applied to everyday life. Through the study of the Tea Ceremony and the Zen worldview, it is hoped that students will acquire a better understanding of Japanese culture and also come to see their own culture in a new light. This section is for Chancellor's Scholars.",Restricted to Chancellor's Scholar-CHPHonors students.,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTJ/209/74959.xml
ARTJ 209,,,ARRANGED,,OLC,,"Asynchronous online. Some seats are reserved for Japanese Arts & Aesthetics minors. If you receive a ""reserve closed"" error, all seats for your major are filled, check back on July 18. Any available seats left on July 18 will be made available to all majors.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTJ/209/75168.xml
ARTJ 209,,W,09:30 AM,12:10 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTJ/209/78299.xml
ARTJ 301,,TR,10:30 AM,11:50 AM,OLD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ARTJ/301/75169.xml
ARTJ 302,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ARTJ/302.xml
ASST 104,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ASST/104/38467.xml
ASST 104,,F,11:00 AM,11:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ASST/104/38481.xml
ASST 104,,R,02:00 PM,02:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ASST/104/38505.xml
ASST 104,,F,10:00 AM,10:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ASST/104/38427.xml
ASST 104,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ASST/104/38435.xml
ASST 104,,F,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ASST/104/38438.xml
ASST 104,,MW,10:00 AM,10:50 AM,LEC,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/ASST/104/38455.xml
ASST 208,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/ASST/208.xml
